 ,Weekly_Sales
367973,15298.709400000002
367974,3088.4828
367975,2978.571499999999
367976,57398.91759999996
367977,21.970800000000004
367978,13.662199999999986
367979,1661.8010999999992
367980,1803.061300000002
367981,13127.304300000002
367982,5418.577599999998
367983,7833.629900000004
367984,39283.649800000014
367985,210.602
367986,343.20859999999976
367987,63848.82339999997
367988,27630.74810000002
367989,9443.2445
367990,2533.4052
367991,1511.3577999999989
367992,5824.929199999998
367993,5919.720699999998
367994,14072.283799999996
367995,21205.40360000001
367996,66652.81439999997
367997,24281.85109999999
367998,36480.55450000003
367999,68648.62440000003
368000,11393.594099999997
368001,1106.9656000000004
368002,6303.9348999999975
368003,14451.045699999995
368004,35989.46909999998
368005,8959.050100000008
368006,56224.63190000003
368007,3543.565
368008,640.1508999999996
368009,22986.085000000006
368010,9545.397300000004
368011,359.208
368012,281.28430000000003
368013,4041.920999999996
368014,1296.6906
368015,12770.654100000009
368016,414.1926999999999
368017,64449.86660000007
368018,292.5221
368019,4779.7967
368020,9603.302699999997
368021,832.1771999999993
368022,5817.854099999998
368023,20521.3157
368024,4116.139300000003
368025,850.8892
368026,3731.9509000000016
368027,5604.014
368028,4307.948800000001
368029,8347.756299999997
368030,20247.819700000025
368031,21161.23670000002
368032,21690.060399999995
368033,6654.6665
368034,12772.694100000004
368035,5264.390600000005
368036,4545.3436
368037,6098.549399999998
368038,762.8542999999995
368039,1750.9093
368040,50221.29830000003
368041,1542.7575
368042,1787.4565999999984
368043,10934.55980000001
368044,16121.577100000006
368045,15674.811399999997
368046,11854.497499999998
368047,25618.395799999995
368048,3703.4316
368049,3304.298600000001
368050,81.5889000000001
368051,13959.292299999996
368052,2637.1505
368053,22206.677800000016
368054,8123.377199999996
368055,2673.9472999999984
368056,50339.286300000014
368057,22754.218500000003
368058,32768.672000000006
368059,6056.4296
368060,634.1639999999996
368061,17657.773
368062,13062.417599999988
368063,2161.2308000000007
368064,15852.690099999998
368065,32367.63139999999
368066,7639.578600000001
368067,2162.5056999999997
368068,421.11370000000016
368069,4417.199900000001
368070,8.7724
368071,15596.31859999998
368072,12726.928500000004
368073,9120.619100000004
368074,6707.925200000002
368075,34627.77570000003
368076,237.96680000000012
368077,1372.7397000000012
368078,10295.323199999995
368079,1029.5865
368080,2936.840200000001
368081,4838.9001
368082,5999.323699999995
368083,27149.520800000028
368084,5172.190399999998
368085,27.77880000000001
368086,8639.011799999997
368087,11854.8277
368088,11096.927799999983
368089,1414.1426
368090,13193.942899999987
368091,34.9101
368092,4838.256400000005
368093,8105.836099999991
368094,5509.830899999998
368095,7280.676399999993
368096,31.12269999999999
368097,55024.72180000003
368098,2185.9329
368099,3151.0152000000026
368100,841.1009000000007
368101,1147.5772000000002
368102,10238.090299999996
368103,2269.9014999999986
368104,35635.33760000003
368105,10946.258700000008
368106,6408.606299999996
368107,1781.5920999999998
368108,13922.82040000001
368109,281.9947
368110,2413.5163
368111,7136.578699999997
368112,16692.96590000001
368113,15178.452800000006
368114,4397.371800000002
368115,20801.27899999999
368116,4561.762100000004
368117,7804.997399999997
368118,46357.91410000006
368119,9710.39170000001
368120,55157.294
368121,17563.56690000001
368122,14681.658400000006
368123,4489.555799999999
368124,7994.478799999999
368125,2904.487800000001
368126,4112.0681
368127,19648.863000000027
368128,3441.641400000001
368129,23765.872099999982
368130,2768.250600000001
368131,17475.166299999997
368132,15861.682000000004
368133,18778.830300000005
368134,50668.1789
368135,18311.61759999998
368136,1499.4437999999996
368137,1729.2753000000012
368138,12063.002700000005
368139,19367.940700000006
368140,12183.398499999996
368141,32340.249400000022
368142,770.7846
368143,4545.6977
368144,68679.44780000008
368145,11857.5465
368146,163.26920000000027
368147,3970.021500000003
368148,3485.8680999999992
368149,2179.027000000002
368150,63849.01330000002
368151,5348.607100000003
368152,9866.826700000009
368153,18320.668800000003
368154,582.8712000000004
368155,19116.88439999999
368156,4572.243399999993
368157,19085.53520000001
368158,34085.09229999998
368159,40021.19309999999
368160,3710.011599999998
368161,1617.9076
368162,9051.926899999997
368163,17233.834799999993
368164,33481.598299999976
368165,44269.73019999994
368166,910.0071
368167,14207.106699999998
368168,15654.663099999996
368169,13628.576500000005
368170,2100.039200000001
368171,12488.812600000005
368172,6065.590799999996
368173,2164.029300000001
368174,7726.989800000005
368175,3052.245899999999
368176,12673.935000000009
368177,446.2657000000005
368178,770.3715999999997
368179,4145.766200000001
368180,12019.299
368181,6801.997400000006
368182,145.08739999999992
368183,35236.5161
368184,15779.899699999993
368185,21969.289600000004
368186,17627.819400000008
368187,2451.5411000000017
368188,2390.069900000002
368189,10152.312100000005
368190,165.83719999999997
368191,26483.99699999999
368192,3151.9504999999986
368193,7100.044599999998
368194,5276.888099999996
368195,3161.830800000002
368196,3924.6807
368197,25319.834699999985
368198,9213.31950000001
368199,343.9208
368200,8102.026700000008
368201,11293.319800000005
368202,2659.376099999998
368203,25712.21980000001
368204,16706.063199999997
368205,7159.8849
368206,12.285100000000009
368207,11012.181699999992
368208,3028.443200000001
368209,4781.9341
368210,23085.465800000035
368211,720.4105000000002
368212,33866.92079999996
368213,2472.4403
368214,19568.234899999992
368215,2493.870500000001
368216,12052.295599999994
368217,1372.1453000000004
368218,5146.1147
368219,5873.313800000001
368220,2362.158699999997
368221,14512.573799999996
368222,13147.844799999995
368223,7135.961599999992
368224,67807.86270000006
368225,2472.165800000001
368226,2235.0948000000003
368227,121.96100000000004
368228,169.14839999999995
368229,5479.981
368230,9215.251900000005
368231,40.6766
368232,32161.171900000005
368233,538.7371999999999
368234,32257.895500000017
368235,54244.55969999997
368236,487.81059999999945
368237,19939.14019999999
368238,1467.2167
368239,541.3454999999997
368240,18680.08769999998
368241,11805.895699999992
368242,17265.7901
368243,57828.47449999999
368244,19440.223399999973
368245,16.605399999999992
368246,12873.199699999986
368247,7238.572199999999
368248,40577.22310000002
368249,7528.877400000003
368250,372.8155000000001
368251,1218.6886000000009
368252,18597.6396
368253,13225.263299999986
368254,94.42950000000016
368255,3095.7167999999974
368256,6951.4789999999975
368257,1811.959500000001
368258,2609.1573000000008
368259,9996.773499999998
368260,4750.516900000005
368261,19934.21480000001
368262,2489.3294000000037
368263,1432.6131000000012
368264,10575.8188
368265,1703.1720999999995
368266,14186.879899999994
368267,18962.593099999984
368268,5415.731400000001
368269,4164.777899999997
368270,24093.158000000018
368271,12186.003899999994
368272,7968.4300999999905
368273,1638.4916999999998
368274,62459.79649999998
368275,3605.1254
368276,1030.2040000000004
368277,20901.47679999997
368278,41.78079999999997
368279,5874.649200000003
368280,12919.449099999996
368281,5933.647300000002
368282,5999.633199999998
368283,6832.1389999999965
368284,345.95969999999994
368285,18121.584799999997
368286,1421.0101999999993
368287,15212.808799999995
368288,5904.595700000005
368289,73.04119999999995
368290,29826.910899999988
368291,30334.596099999977
368292,8634.0869
368293,9657.287100000009
368294,1945.2904999999987
368295,23163.1804
368296,502.70250000000016
368297,6021.7124
368298,15808.574499999986
368299,16433.944400000008
368300,1122.492699999999
368301,3689.9396000000006
368302,4527.574200000001
368303,343.1251999999999
368304,4161.4694000000045
368305,1537.2475000000009
368306,4699.927800000002
368307,13284.909000000009
368308,29801.6603
368309,676.2998999999999
368310,1365.8977000000004
368311,26575.45120000001
368312,9339.273100000008
368313,282.95390000000003
368314,2590.1082
368315,69.50970000000008
368316,208.4974999999999
368317,39815.39819999999
368318,5548.5035000000025
368319,9187.914799999997
368320,8096.875800000014
368321,798.2028000000005
368322,15641.783999999996
368323,15162.7974
368324,29.281200000000016
368325,3010.870899999999
368326,18271.0032
368327,11344.223299999998
368328,15225.413300000004
368329,10657.964800000003
368330,39995.4671
368331,6422.773699999996
368332,3167.384
368333,26852.823000000008
368334,6656.023499999997
368335,237.24179999999976
368336,1174.0356999999997
368337,5222.883000000007
368338,16118.408999999994
368339,11936.0847
368340,19485.63440000001
368341,6303.676200000001
368342,31040.37659999999
368343,20058.8002
368344,61479.77240000001
368345,7095.9532999999965
368346,28906.0938
368347,24298.6723
368348,12770.238799999986
368349,6469.107299999994
368350,8550.999899999997
368351,5812.410800000004
368352,4503.572799999995
368353,3378.885600000001
368354,16785.983699999997
368355,8313.459499999992
368356,43260.45020000001
368357,1231.8461999999995
368358,15180.7409
368359,61346.16440000004
368360,48011.30779999998
368361,32425.4201
368362,12750.9139
368363,3299.8942
368364,38253.43919999999
368365,11974.790800000008
368366,20166.66170000003
368367,27167.71789999998
368368,65058.18999999995
368369,11024.029500000006
368370,18682.417199999985
368371,24417.2277
368372,19860.12120000003
368373,7747.628700000005
368374,34675.036900000014
368375,29.372600000000016
368376,11409.75190000001
368377,54025.5932
368378,2420.3623999999986
368379,19467.20410000002
368380,46645.106100000005
368381,22.831100000000006
368382,1622.1437000000008
368383,17003.396000000004
368384,835.7168999999994
368385,3812.2488
368386,6145.695599999999
368387,2924.6689
368388,7198.6122
368389,30559.313
368390,155.53680000000003
368391,28182.05610000001
368392,1558.8753999999994
368393,3869.8762000000033
368394,15857.538899999994
368395,18319.709900000005
368396,2210.4887
368397,1458.7807000000018
368398,41617.6082
368399,159.03249999999997
368400,14.940500000000029
368401,51444.44329999999
368402,206.3244
368403,7513.688599999997
368404,25.96710000000001
368405,14006.537099999992
368406,48748.39399999997
368407,21671.432400000005
368408,65912.20950000006
368409,38101.834
368410,14386.823599999998
368411,9901.8567
368412,25035.44099999998
368413,3267.6454999999987
368414,3341.251199999999
368415,9728.165899999996
368416,18952.120199999983
368417,45.14630000000002
368418,2766.1888
368419,712.4879
368420,44095.79949999996
368421,9198.456200000004
368422,31845.562499999975
368423,25709.376700000004
368424,59211.6477999999
368425,39750.26430000002
368426,15669.0441
368427,3101.9071000000004
368428,6838.894900000005
368429,9350.3856
368430,4988.619299999995
368431,6761.469300000002
368432,4669.723600000003
368433,3232.3965000000007
368434,4950.059599999998
368435,6502.470700000002
368436,2.8620999999999994
368437,14930.484799999993
368438,17337.932500000006
368439,11286.313500000006
368440,43941.14959999999
368441,45.03860000000002
368442,6818.189300000002
368443,5771.632700000004
368444,2704.509900000002
368445,18487.89960000001
368446,5223.6012
368447,29656.645200000017
368448,241.03590000000008
368449,2231.688700000001
368450,54577.0814
368451,2939.6655000000005
368452,834.2022000000001
368453,6503.011599999995
368454,65443.24450000004
368455,12.448200000000002
368456,30266.0895
368457,2796.394100000001
368458,637.5749000000005
368459,6886.678699999993
368460,262.6471
368461,42496.92210000001
368462,1217.7388
368463,4832.771199999997
368464,17265.9521
368465,1111.057900000001
368466,19372.207999999995
368467,4923.653599999998
368468,8336.510600000001
368469,15780.277299999998
368470,18598.0778
368471,1139.5777000000005
368472,4354.256199999997
368473,10.2535
368474,38203.8564
368475,13038.369000000004
368476,36449.17889999998
368477,21937.416799999985
368478,1100.2797
368479,11879.247699999998
368480,863.8684000000007
368481,25619.49200000001
368482,54883.105500000005
368483,8634.851000000006
368484,1459.5552000000005
368485,8601.346100000002
368486,9103.111800000008
368487,36967.27600000002
368488,16911.43130000001
368489,2131.2732000000005
368490,2369.1049999999977
368491,446.9665
368492,12729.440400000003
368493,44325.98110000003
368494,45.0714000000001
368495,313.65469999999993
368496,1653.9052
368497,29384.223800000003
368498,41627.99049999999
368499,12713.699200000006
368500,688.0479999999999
368501,19508.478700000003
368502,14117.319899999997
368503,53728.8444
368504,20364.396999999997
368505,418.4039000000001
368506,21420.912900000018
368507,511.6097999999997
368508,432.1897000000003
368509,95.0517
368510,52106.501
368511,22420.30700000002
368512,5121.078299999998
368513,15980.588599999985
368514,1494.4689000000012
368515,65219.04269999992
368516,97.6021
368517,64323.8135
368518,23378.21160000001
368519,5344.8575
368520,39896.241100000014
368521,8565.261699999997
368522,545.2471000000002
368523,54124.89300000002
368524,1047.8634000000002
368525,3656.2506000000008
368526,157.84000000000012
368527,20922.55399999999
368528,489.5016999999999
368529,49353.5451
368530,9100.372
368531,345.6146999999999
368532,35.2157
368533,1386.6167000000005
368534,7548.1381999999985
368535,505.13980000000026
368536,2813.7524999999982
368537,3732.1476000000007
368538,41991.5578
368539,4972.55
368540,12358.640999999998
368541,2312.424999999999
368542,23371.544300000016
368543,8447.0763
368544,20866.800199999983
368545,3301.5813000000007
368546,3485.3923
368547,24007.71479999999
368548,6659.408800000001
368549,26139.918600000008
368550,9284.687599999996
368551,8684.804299999998
368552,12610.44930000001
368553,33738.40950000001
368554,41352.78860000004
368555,698.4697
368556,14221.8137
368557,713.4210999999996
368558,10895.505599999986
368559,169.2350999999998
368560,4305.632100000001
368561,1731.0491000000006
368562,1914.0498999999995
368563,42282.68719999999
368564,27449.67000000002
368565,15936.421800000002
368566,479.091
368567,393.6424000000006
368568,33096.56520000002
368569,17579.502500000013
368570,19378.0511
368571,751.703
368572,2318.725
368573,20.778200000000023
368574,12289.0294
368575,701.4230000000002
368576,15598.812200000008
368577,3304.093299999998
368578,13857.895199999988
368579,10074.7614
368580,14678.831299999994
368581,5060.366799999998
368582,6334.818100000008
368583,1228.6972999999991
368584,38525.78469999998
368585,2998.767100000002
368586,6127.772999999997
368587,22623.37550000001
368588,9528.149900000002
368589,236.0138
368590,11321.507900000017
368591,17540.430399999983
368592,9585.167700000004
368593,24.61900000000001
368594,1840.7824000000016
368595,58027.1486
368596,15484.815300000017
368597,61.99180000000003
368598,3511.5069
368599,31972.391500000023
368600,4549.0668
368601,43.6316
368602,2457.607800000001
368603,2757.7582000000007
368604,2486.1363999999994
368605,58988.03060000004
368606,1953.416999999998
368607,2697.1527
368608,4838.786399999998
368609,20584.30340000001
368610,2563.4327000000003
368611,15769.513099999998
368612,19884.2009
368613,19527.09280000001
368614,20206.927000000003
368615,16714.883899999983
368616,4506.685699999999
368617,15484.126199999992
368618,472.7219000000005
368619,5512.6766999999945
368620,3722.124299999999
368621,49128.38770000001
368622,3237.7083999999973
368623,9898.96419999999
368624,5926.555300000002
368625,1537.397899999998
368626,20943.70069999999
368627,1458.2635
368628,45675.199
368629,10673.841999999995
368630,8056.537500000003
368631,20211.270499999995
368632,4481.2556
368633,10458.742899999992
368634,16696.284000000003
368635,666.1537000000001
368636,405.6047
368637,6675.875999999997
368638,3631.333899999996
368639,19522.604300000006
368640,7.109299999999998
368641,50515.09949999995
368642,10683.952099999997
368643,41320.573799999984
368644,121.9038
368645,40992.57500000001
368646,8159.257300000009
368647,240.26649999999995
368648,3121.1810000000014
368649,6720.874600000002
368650,22156.7098
368651,49.086799999999954
368652,789.3315000000006
368653,16039.450000000006
368654,253.02819999999983
368655,2980.0890999999992
368656,215.7980000000003
368657,25811.44170000001
368658,31529.55990000001
368659,13662.757900000002
368660,14056.486099999996
368661,40.9078
368662,19.100900000000024
368663,5996.558099999999
368664,4665.493600000001
368665,7820.826200000001
368666,9285.287999999997
368667,8752.655199999992
368668,343.0356000000003
368669,19112.47709999999
368670,12557.24609999999
368671,2114.3179
368672,40255.017400000026
368673,2455.925300000002
368674,894.8377999999998
368675,3119.5396
368676,33680.85399999996
368677,41821.658000000025
368678,2373.1292
368679,671.2358999999997
368680,4817.1699
368681,7627.860499999998
368682,33937.83649999998
368683,11925.589199999997
368684,7684.594499999995
368685,2261.9681
368686,41156.579000000034
368687,671.3548
368688,12038.9189
368689,2089.5204
368690,765.7447999999997
368691,35172.1818
368692,2325.996699999999
368693,2254.5076000000017
368694,10314.005899999996
368695,16523.985100000005
368696,75.84870000000002
368697,4504.584100000002
368698,32.6209
368699,4679.636299999998
368700,8634.979900000004
368701,1145.0046
368702,7581.590499999997
368703,24535.72119999998
368704,6908.172600000002
368705,22213.689000000017
368706,614.8706999999999
368707,55486.625400000026
368708,36708.658200000034
368709,42742.657800000015
368710,49222.2353
368711,6031.196199999995
368712,2588.4040000000005
368713,11770.399099999997
368714,4621.4275
368715,391.0163
368716,10264.157600000002
368717,53671.2656
368718,5153.199900000004
368719,7181.206099999997
368720,751.8553999999998
368721,22010.917799999985
368722,1757.5636
368723,5005.8862999999965
368724,5381.807599999999
368725,5074.890499999998
368726,49247.80890000003
368727,10477.489899999991
368728,37039.33330000003
368729,3874.078900000001
368730,5639.74560000001
368731,1170.1306000000002
368732,19587.8601
368733,46572.50569999996
368734,20291.95000000001
368735,2719.0119
368736,2681.820700000001
368737,1781.4640999999997
368738,3768.104200000002
368739,27963.684499999985
368740,24526.527899999983
368741,2644.8427
368742,57072.321
368743,12291.696200000011
368744,23023.10970000001
368745,56760.97519999999
368746,16374.058300000006
368747,19420.661600000003
368748,20762.342000000008
368749,55750.6089
368750,31170.81700000001
368751,306.1847
368752,5493.528800000003
368753,8798.444999999994
368754,18085.327200000014
368755,12673.66699999999
368756,30132.974799999985
368757,26184.472000000016
368758,4214.973799999996
368759,596.4969000000002
368760,9608.513100000004
368761,2388.558500000001
368762,1105.478
368763,513.1451999999997
368764,12900.4366
368765,19429.0453
368766,6053.416800000002
368767,11921.834500000004
368768,7111.110100000002
368769,2072.9843
368770,25287.20710000001
368771,17622.264800000008
368772,7245.110300000004
368773,17948.813599999994
368774,2674.8248
368775,8263.214399999999
368776,15268.3809
368777,13840.294500000002
368778,15004.158600000002
368779,19345.0508
368780,171.15520000000006
368781,2247.640400000001
368782,16038.449099999989
368783,2233.341999999998
368784,12762.45299999999
368785,533.5796
368786,28235.285499999994
368787,5870.361000000004
368788,305.34419999999994
368789,4290.601100000001
368790,1228.9790000000005
368791,17103.511500000004
368792,834.5407
368793,28482.007700000013
368794,17561.974100000003
368795,53.03940000000001
368796,1741.192400000001
368797,12744.968099999993
368798,12224.584400000003
368799,51.94630000000001
368800,17178.132999999987
368801,22981.351599999987
368802,512.7930000000005
368803,416.2308
368804,10991.4874
368805,8479.465199999993
368806,289.12950000000006
368807,7491.8286000000035
368808,10477.919099999988
368809,3048.5337999999983
368810,14380.057700000005
368811,13599.314599999994
368812,43692.96980000001
368813,5025.846199999999
368814,28642.5222
368815,4918.853799999994
368816,1466.3800000000006
368817,2893.4614000000006
368818,34758.78230000002
368819,5721.397300000004
368820,60669.647800000006
368821,1701.6779000000006
368822,4397.9854000000005
368823,11375.874099999994
368824,4694.262500000006
368825,44008.56819999999
368826,63351.92660000003
368827,2328.2112999999986
368828,34458.662399999994
368829,20824.011100000003
368830,4090.3937000000046
368831,29409.392500000005
368832,9543.907899999998
368833,2790.5268999999985
368834,40364.378200000014
368835,14605.307500000015
368836,31641.3387
368837,20.392
368838,50026.868400000014
368839,21273.1964
368840,4747.114099999998
368841,13387.654300000002
368842,9018.328900000004
368843,154.52909999999997
368844,3014.4295999999995
368845,7697.7494
368846,32017.31859999996
368847,12778.475299999993
368848,23423.42979999999
368849,15.413300000000016
368850,8551.727399999989
368851,4806.877899999996
368852,7573.9959999999965
368853,6371.0555
368854,141.18200000000002
368855,3477.957800000002
368856,4007.713800000004
368857,38734.49869999997
368858,130.91350000000014
368859,87.95730000000007
368860,36526.3231
368861,34000.34380000001
368862,29232.0597
368863,3975.4646
368864,48115.764
368865,521.2713999999995
368866,6083.745999999997
368867,850.2416000000002
368868,7993.835399999997
368869,41726.994000000006
368870,23357.10160000001
368871,40991.30769999998
368872,834.3079999999999
368873,6083.544399999998
368874,20942.62690000001
368875,51607.52889999995
368876,47385.10900000001
368877,6147.783299999998
368878,21285.19680000002
368879,8116.952500000003
368880,146.32220000000004
368881,1801.6256000000008
368882,15.241600000000014
368883,2794.696600000002
368884,871.530099999999
368885,16525.3123
368886,2377.5924999999984
368887,20113.30159999999
368888,33745.6526
368889,11699.365300000003
368890,18366.210100000026
368891,8420.575599999996
368892,49210.159700000026
368893,53.06889999999999
368894,48654.35869999999
368895,13580.637200000005
368896,1948.7076999999977
368897,24648.18020000001
368898,8769.313299999994
368899,25824.244600000005
368900,1569.7293000000004
368901,1204.6212
368902,32380.39709999996
368903,7220.241900000001
368904,7949.115299999996
368905,30.41680000000002
368906,17087.009199999993
368907,35059.3962
368908,31165.314200000023
368909,882.9785000000004
368910,24653.30190000001
368911,9350.656399999993
368912,2326.5504000000005
368913,2654.9848
368914,62.1759
368915,9965.666099999988
368916,4155.353400000004
368917,16889.335700000018
368918,18535.3536
368919,6462.057599999999
368920,10061.80019999999
368921,55062.50890000001
368922,6641.256600000001
368923,65125.84450000003
368924,5653.356600000003
368925,7079.761000000002
368926,6529.879499999994
368927,7348.094599999995
368928,1040.1561000000008
368929,21344.385399999985
368930,57684.17779999997
368931,353.3949000000002
368932,4650.3069
368933,11050.109199999995
368934,3066.3175999999994
368935,10831.86759999999
368936,26777.4473
368937,50962.99399999999
368938,172.16979999999995
368939,47362.242600000005
368940,4021.7627
368941,2349.818400000001
368942,53.5687
368943,69415.13400000002
368944,10822.453000000009
368945,3879.679700000004
368946,53483.16880000007
368947,29570.649399999995
368948,10161.421299999987
368949,52.79
368950,14876.961500000018
368951,1591.5109999999995
368952,1544.6914999999997
368953,4376.469900000002
368954,15115.9716
368955,1452.073
368956,5308.9365
368957,8874.571999999998
368958,69.26610000000004
368959,14149.637999999992
368960,61912.6735
368961,13460.068999999994
368962,11731.268099999994
368963,9368.499700000004
368964,4757.580400000003
368965,42.0224
368966,9762.427400000004
368967,851.0922000000002
368968,907.7112000000004
368969,6243.842799999995
368970,752.8993000000005
368971,61288.87559999994
368972,11672.966699999995
368973,329.2403
368974,1939.2935000000004
368975,9986.108400000006
368976,312.9533000000002
368977,2038.8447999999985
368978,6565.733900000003
368979,2275.6084999999985
368980,244.4565000000001
368981,6698.9391000000005
368982,13203.419900000006
368983,1851.0682
368984,5011.675899999998
368985,18196.69380000001
368986,25658.78909999998
368987,8396.10649999999
368988,10123.786000000004
368989,1604.1478999999997
368990,18065.324099999983
368991,10050.6637
368992,2196.6113000000014
368993,524.122
368994,12793.576900000004
368995,548.9417000000001
368996,47371.49849999996
368997,4090.4739
368998,58397.1066
368999,1439.0348999999997
369000,2581.1540000000005
369001,10299.867400000006
369002,9937.958899999998
369003,1100.3316000000002
369004,35835.51400000003
369005,3264.489599999999
369006,9374.40220000001
369007,2540.744999999998
369008,2562.2347000000022
369009,8722.3862
369010,9641.555399999994
369011,4085.511200000004
369012,7314.682000000003
369013,67622.16979999999
369014,26624.235300000008
369015,15767.80730000001
369016,14483.6958
369017,3706.9557999999975
369018,1875.2301999999995
369019,7713.5295999999935
369020,2243.5001999999995
369021,1969.0537
369022,34068.77580000002
369023,31750.187900000004
369024,24.322600000000016
369025,710.0070999999998
369026,12471.060900000006
369027,3749.788800000003
369028,1903.9765
369029,2212.6459
369030,6985.875600000007
369031,3571.788899999999
369032,2395.6066
369033,11377.688000000002
369034,6446.272299999993
369035,39845.02140000003
369036,5.046600000000003
369037,4803.165799999999
369038,1665.792
369039,25722.091500000013
369040,639.0566
369041,3740.802300000001
369042,3541.4697999999994
369043,17312.93939999999
369044,8024.660799999991
369045,4335.050299999997
369046,21173.65010000002
369047,8867.264000000006
369048,1726.0956
369049,8283.7445
369050,16076.967200000014
369051,477.6685000000001
369052,2123.0064999999986
369053,2622.7524999999982
369054,39223.51899999996
369055,14098.088899999995
369056,6203.0735
369057,12013.725199999995
369058,1831.1601999999991
369059,11507.32229999999
369060,79.72770000000003
369061,11251.383999999996
369062,3089.1925
369063,4431.703599999999
369064,4722.981899999997
369065,52.611800000000045
369066,65.98200000000006
369067,7454.950900000002
369068,4319.213599999998
369069,18813.1809
369070,44.7345
369071,130.02929999999992
369072,496.3213000000006
369073,12.700900000000004
369074,864.5112999999999
369075,20723.88369999999
369076,10441.3438
369077,55.26570000000003
369078,3253.5374
369079,1394.9127
369080,6403.208500000001
369081,18119.245599999977
369082,5434.211699999998
369083,13700.3092
369084,4061.173900000005
369085,1995.7131999999976
369086,69425.80540000004
369087,42465.8015
369088,5955.0601000000015
369089,13985.677000000009
369090,3088.6209999999987
369091,4870.419900000004
369092,58622.511300000006
369093,27.076700000000024
369094,50969.848900000005
369095,9932.971699999996
369096,4284.517400000004
369097,35260.68800000004
369098,114.7045
369099,76.94729999999998
369100,27.448500000000003
369101,354.9011999999997
369102,61273.1704
369103,7384.173299999999
369104,35116.7441
369105,16974.779199999994
369106,24.042900000000017
369107,18128.86089999999
369108,2135.2762
369109,12413.501799999996
369110,19503.3651
369111,16574.060899999997
369112,13184.731699999998
369113,30250.8019
369114,14085.234900000003
369115,21339.478799999997
369116,42100.18139999998
369117,4086.8251999999975
369118,1025.7089000000003
369119,20.34230000000002
369120,34810.36670000001
369121,17018.5006
369122,34468.0963
369123,1271.5044999999998
369124,33766.654400000014
369125,642.7490000000006
369126,2223.589799999999
369127,26689.076700000005
369128,5168.701700000002
369129,6675.8531
369130,90.87290000000002
369131,28316.05469999998
369132,3898.8946000000014
369133,27709.745499999983
369134,14.677400000000024
369135,8379.286199999999
369136,10332.668300000005
369137,49.0334
369138,2776.9364
369139,68137.9321
369140,1379.3642000000011
369141,2550.8262000000004
369142,18319.556000000004
369143,783.3858999999992
369144,2681.0257
369145,9608.994899999992
369146,60857.7436
369147,3700.2019000000014
369148,25278.883
369149,371.6989
369150,1664.5871
369151,6698.402599999998
369152,5688.858799999998
369153,25851.7246
369154,1858.3301
369155,35042.21849999998
369156,6492.043899999999
369157,1052.1284
369158,39610.71040000002
369159,3.4112000000000022
369160,5172.038200000003
369161,13034.504599999991
369162,12624.314400000005
369163,7198.7556
369164,9098.81250000001
369165,7987.853399999996
369166,19550.73279999998
369167,13807.69510000001
369168,20159.84240000002
369169,1891.8629
369170,23934.49599999999
369171,8769.010099999998
369172,21943.61170000001
369173,148.57239999999996
369174,1258.9122000000016
369175,2364.9293
369176,22705.38790000001
369177,1908.0314
369178,3060.4287000000013
369179,34.61039999999999
369180,1096.3603
369181,13955.702599999991
369182,253.43879999999996
369183,2.9132000000000007
369184,17858.21639999998
369185,9537.411799999994
369186,11208.617800000004
369187,1722.9285999999993
369188,3279.1902999999984
369189,52488.00099999999
369190,9258.014099999997
369191,10390.329100000004
369192,21503.075599999996
369193,460.82820000000015
369194,5292.54
369195,659.8438000000001
369196,5453.471900000005
369197,70224.61740000012
369198,7705.230699999994
369199,1607.1549000000005
369200,14716.126099999996
369201,878.3813
369202,16331.853500000016
369203,23025.72809999998
369204,8980.755199999992
369205,10255.549600000004
369206,21.5773
369207,49.19369999999997
369208,46130.85819999999
369209,34873.7663
369210,11483.802600000014
369211,297.62
369212,27364.5377
369213,4897.376400000006
369214,6983.605899999998
369215,3437.7765000000004
369216,3645.278200000004
369217,4667.755699999998
369218,13056.225899999998
369219,22810.57630000002
369220,669.9479000000002
369221,5184.896900000006
369222,37412.41999999995
369223,2833.993899999999
369224,984.4626999999992
369225,12163.435700000007
369226,67344.61440000003
369227,50577.99300000002
369228,2587.936900000001
369229,5905.9513
369230,740.5391000000003
369231,3189.8388000000023
369232,3392.0398000000014
369233,16644.2272
369234,11036.657099999997
369235,300.7439999999996
369236,9320.932399999992
369237,786.8202999999999
369238,4322.344999999994
369239,53661.58490000001
369240,5030.833600000001
369241,4062.1201000000015
369242,649.8563000000001
369243,21469.2002
369244,1922.0363000000004
369245,36926.462
369246,10901.550799999994
369247,58.71959999999996
369248,942.6850999999994
369249,30.057700000000008
369250,62.87400000000005
369251,66521.6674
369252,10231.144200000002
369253,8068.161400000004
369254,56844.81980000003
369255,928.9060000000004
369256,11373.583900000009
369257,3134.739600000001
369258,25621.4729
369259,4130.784100000002
369260,1316.6798000000008
369261,38101.843
369262,4500.203300000001
369263,22093.009000000013
369264,34508.233000000015
369265,27515.409
369266,1543.4997999999978
369267,11978.646
369268,6089.995700000005
369269,16087.146300000022
369270,7169.817999999999
369271,8081.249199999996
369272,17553.6109
369273,1933.502
369274,11733.014600000002
369275,5259.593299999999
369276,6492.9692
369277,9796.565100000002
369278,49846.009299999976
369279,66040.29039999997
369280,66232.69559999993
369281,153.3354000000001
369282,12656.022500000005
369283,61222.251500000006
369284,3949.9948
369285,25546.083200000012
